actor_id;actor
11597;Rocco Luna
11598;Larita Brooks
11599;Misha Brooks
11600;Liam Foley
11601;Zoë Verbil
11602;Anthony Norman
11603;Brian Jordan Alvarez
11604;Max Jenkins
11605;Peter Vack
11606;Rana Roy
11607;Peter Scanavino
11608;Ali Ahn
11609;Tami Sagher
11610;Barbara Rosenblat
11611;Michael Mulheren
11612;Leo Bai-Scanavino
11613;Dylan Baker
11614;Raymond Anthony Thomas
11615;Sunita Mani
11616;Kylie Liya Page
11617;David Iacono
11618;Lachlan Riley Watson
11619;Niles Fitch
11620;Will Meyers
11621;Ava DeMary
11622;Lydia Look
11623;Asante Blackk
11624;Ayize Ma'at
11625;Lovie Simone
11626;Kai Ko
11627;Ariel Lin
11628;Zhang Xiaolong
11629;Kate Tsui
11630;Blackpink
11631;Fardeen Khan
11632;Shahid Kapoor
11633;Kim Sharma
11634;Caitlyn Jenner
11635;Joey Diaz
11636;Kaley Cuoco
11637;Big Jay Oakerson
11638;Saeed Jaffrey
11639;Deven Verma
11640;Shammi
11641;Padma Rani
11642;Rajesh Puri
11643;Satyendra Kapoor
11644;Kim
11645;Om Puri
11646;Gita Siddharth
11647;Yusuf Khan
11648;Bob Christo
11649;Om Shivpuri
11650;Karan Razdan
11651;Gulshan Devaiah
11652;Veera Saxena
11653;Sagar Deshmukh
11654;Sydney Mikayla
11655;Coy Stewart
11656;Rimi Sen
11657;Sharat Saxena
11658;Sushant Singh
11659;D. Santosh
11660;Farida Jalal
11661;Amrita Rao
11662;Emily Bader
11663;Darren Mann
11664;Michelle Randolph
11665;Jesse Pepe
11666;Arden Belle
11667;Joel Nagle
11668;Nolan Bateman
11669;Yami Gautam
11670;Suhail Nayyar
11671;Ayesha Raza Mishra
11672;Rajeev Gupta
11673;Mahir İpek
11674;Onur Attila
11675;Yasemin Conka
11676;Burak Topaloglu
11677;Sefik Taylan
11678;Orkun Karagöz
11679;Erdogan Aydin
11680;Radha Blank
11681;Peter Kim
11682;Oswin Benjamin
11683;Imani Lewis
11684;Antonio Ortiz
11685;T.J. Atoms
11686;Reed Birney
11687;Victoria Pedretti
11688;Oliver Jackson-Cohen
11689;Amelia Eve
11690;T'Nia Miller
11691;Tahirah Sharif
11692;Amelie Bea Smith
11693;Benjamin Evan Ainsworth
11694;Bigflo & Oli
11695;Go A-ra
11696;Lee Jae-wook
11697;Kim Ju-hun
11698;Ye Ji-won
11699;Lee Soon-jae
11700;Shin Eun-soo
11701;Brian Maya
11702;Matías Desiderio
11703;Manuela Pal
11704;Azul Lombardía
11705;Seohyun
11706;Kim Hyo-jin
11707;Kim Young-min
11708;Park Seong-geun
11709;Jang Jin-hee
11710;Yoon Sa-bong
11711;Lee Hak-ju
11712;Song Sang-eun
11713;Jang Won-hyeok
11714;Yoo Hee-je
11715;Min Zio
11716;Kim Min-sang
11717;Kim Ba-da
11718;Cha Soo-yeon
11719;Bob Morley
11720;Christopher Larkin
11721;Henry Ian Cusick
11722;Devon Bostick
11723;Richard Harmon
11724;Ricky Whittle
11725;Jarod Joseph
11726;Chelsey Reist
11727;Sachin Sahel
11728;Julie Bowen
11729;June Squibb
11730;George Wallace
11731;Paris Berelc
11732;Noah Schnapp
11733;Kym Whitley
11734;Mikey Day
11735;Jackie Sandler
11736;Sadie Sandler
11737;Sunny Sandler
11738;Viktoriya Isakova
11739;Kirill Käro
11740;Aleksandr Robak
11741;Natalya Zemtsova
11742;Maryana Spivak
11743;Yuri Kuznetsov
11744;Eldar Kalimulin
11745;Viktoriya Agalakova
11746;Alexander Yatsenko
11747;Saveliy Kudryashov
11748;Lizze Broadway
11749;Piper Curda
11750;Natasha Behnam
11751;Sara Rue
11752;Zachary Gordon
11753;Christian Valderrama
11754;Zayne Emory
11755;Laara Sadiq
11756;Noree Victoria
11757;Robert Christopher Riley
11758;Brely Evans
11759;Sabrina Revelle
11760;Noah Reid
11761;Karen Robinson
11762;Rizwan Manji
11763;Mert Yazıcıoğlu
11764;Afra Saraçoğlu
11765;Orkun Işıtmak
11766;Tolga Canbeyli
11767;Bada Oh Deniz
11768;Hakan Kurtaş
11769;Doğaç Yildiz
11770;Emre Karayel
11771;Ceren Moray
11772;Ececan Gümeci
11773;Ümit Erdim
11774;Cem Kiliç
11775;Haldun Boysan
11776;Ferdi Akarnur
11777;Mine Teber
11778;Güneş Hayat
11779;Stanley Moore
11780;Tyler Hendrix
11781;Jimmy Olea
11782;Carl Reiner
11783;Philippine Leroy-Beaulieu
11784;Ashley Park
11785;Lucas Bravo
11786;Samuel Arnold
11787;Bruno Gouery
11788;Camille Razat
11789;Cariba Heine
11790;Phoebe Tonkin
11791;Angus McLaren
11792;Burgess Abernethy
11793;Alan David Lee
11794;Cleo Massey
11795;Pearl Okorie
11796;Wofai Samuel
11797;Ikechukwu Onunaku
11798;Adebukola Oladipupo
11799;Ada Ameh
11800;Sambasa Nzeribe
11801;Gregory Ojefua
11802;Aakshath Das
11803;Indira Tiwari
11804;Sanjay Narvekar
11805;Demet Özdemir
11806;Uraz Kaygılaroğlu
11807;Okan Çabalar
11808;Bora Cengiz
11809;Nergis Öztürk
11810;Meltem Gülenç
11811;Hakan Salınmış
11812;Jaden Michael
11813;Gerald W. Jones III
11814;Gregory Diaz IV
11815;Coco Jones
11816;The Kid Mero
11817;Chris Redd
11818;Vladimir Caamaño
11819;Jeremie Harris
11820;Adam David Thompson
11821;Esmeralda Pimentel
11822;Matteo Giannini
11823;Regina Reynoso
11824;Juan Martín Jauregui
11825;Tato Alexander
11826;Verónica Bravo
11827;Moisés Arizmendi
11828;Tiaré Scanda
11829;Mariana Cabrera
11830;Montserrat Marañón
11831;Verónica Langer
11832;Hairul Azreen
11833;Janna Nick
11834;Amerul Affendi
11835;Henley Hii
11836;Nam Ron
11837;Theebaan Govindasamy
11838;Taufiq Hanafi
11839;Hafizul Kamal
11840;Josiah Hogan
11841;Sophia Albarakbah
11842;Sugeeta Chandran
11843;Anna Jobling
11844;Hera Hilmar
11845;Peter Serafinowicz
11846;Zach De La Rocha
11847;Yu Nan
11848;Thomas Gumede
11849;Zolani Mahola
11850;Kenneth Fok
11851;Nicole Bessick
11852;Katja Herbers
11853;Michael Emerson
11854;Christine Lahti
11855;Kurt Fuller
11856;Marti Matulis
11857;Ji Sung
11858;Han Ji-min
11859;Risa Taneda
11860;Minami Takahashi
11861;Shizuka Ishigami
11862;Saori Onishi
11863;Chinatsu Akasaki
11864;Sean Bridgers
11865;Jacob Lofland
11866;Thomas Francis Murphy
11867;Bill Tangradi
11868;Tainá Müller
11869;Camila Morgado
11870;Antonio Grassi
11871;Elisa Volpatto
11872;César Mello
11873;Sílvio Guindane
11874;Alice Valverde
11875;DJ Amorim
11876;Adriano Garib
11877;Johnnas Oliva
11878;Marina Provenzzano
11879;Julia Ianina
11880;Sacha Bali
11881;Aline Borges
11882;Cassio Pandolfi
11883;Pally Siqueira
11884;Juliana Lohmann
11885;Rima Te Wiata
11886;Oscar Kightley
11887;Stan Walker
11888;Mike Minogue
11889;Cohen Holloway
11890;Olasupo Shasore
11891;Mišel Matičević
11892;Maximilian Brückner
11893;Brigitte Hobmeier
11894;Markus Krojer
11895;Martin Feifel
11896;Michael Kranz
11897;Vladimir Burlakov
11898;Tommy the Clown
11899;Tight Eyez
11900;Oriana Sabatini
11901;Victorio D'Alessandro
11902;Noemí Frenkel
11903;Matías Mayer
11904;Paula Sartor
11905;Agustina Palma
11906;Graciela Tenenbaum
11907;Bárbara Lombardo
11908;Haruka Tomatsu
11909;Ayana Taketatsu
11910;Kanae Ito
11911;Shaima Saif
11912;Entsar
11913;Baraa Alem
11914;Ismail Alhassan
11915;Ahmed Saddam
11916;Eyad Ayman Kaifi
11917;Caleb Landry Jones
11918;Jack Kesy
11919;Milo Gibson
11920;Jacob Scipio
11921;Taylor John Smith
11922;Jonathan Yunger
11923;Alexander Arnold
11924;Countess Vaughn
11925;Dorien Wilson
11926;Jenna von Oÿ
11927;Ken Lawson
11928;Yvette Wilson
11929;Maya Lynne Robinson
11930;Ruby Jay
11931;Makenzie Moss
11932;Alexandra Daddario
11933;Sebastian Stan
11934;Paula Malcomson
11935;Peter Coonan
11936;Ian Toner
11937;Joanne Crawford
11938;Blanca Soto
11939;Iván Sánchez
11940;Maribel Verdú
11941;Samantha Siqueiros
11942;Peter Vives
11943;Patricia Guirado
11944;Jorge Bosch
11945;Pere Ponce
11946;Juan Caballero
11947;Jordi Planas
11948;Camilla Jo-Ann Daries
11949;Wafeeq Narimab
11950;Anna Louw
11951;Steven Afrikaner
11952;Ashwyn Mberi
11953;Robert Hara Gaeb
11954;Emiri Kato
11955;Shunji Fujimura
11956;Liza Snyder
11957;Grace Kaufman
11958;Matthew McCann
11959;Matt Cook
11960;Jessica Chaffin
11961;Davina Leonard
11962;Lenny Juma
11963;Olwenya Maina
11964;Peter King
11965;Alfred Munyua
11966;Mwajuma Belle
11967;Charlie Carver
11968;Brian Hutchison
11969;Michael Benjamin Washington
11970;Tuc Watkins
11971;Joe Mantello
11972;Ned Martel
11973;Mart Crowley
11974;Danielle Cormack
11975;Nicole da Silva
11976;Kate Atkinson
11977;Celia Ireland
11978;Shareena Clanton
11979;Aaron Jeffery
11980;Robbie Magasiva
11981;Katrina Milosevic
11982;Jacqueline Brennan
11983;Ra Chapman
11984;Pamela Rabe
11985;Sigrid Thornton
11986;Socratis Otto
11987;Bernard Curry
11988;Tammy MacIntosh
11989;Kate Jenkinson
11990;Sabryn Rock
11991;Nakai Takawira
11992;Lyric Justice
11993;Sagine Semajuste
11994;Gary Owen
11995;Anthony Grant
11996;Kristen Harris
11997;BJ Verot
11998;Sean Skene
11999;Marrese Crump
12000;Stephanie Sy
12001;Jeff Strome
12002;Adam Hurtig
12003;Gillian White
12004;Anthony J. Mifsud
12005;Miriam Makeba
12006;Hugh Masekela
12007;Abdullah Ibrahim
12008;Duma Ka Ndlovu
12009;Sibongile Khumalo
12010;Vusi Mahlasela
12011;Thandi Modise
12012;Sifiso Ntuli
12013;Sibusiso Nxumalo
12014;Dolly Rathebe
12015;Lindiwe Zulu
12016;Seema Pahwa
12017;Rajat Kapoor
12018;Taranjit Kaur
12019;Maya Sarao
12020;Namit Das
12021;Brijendra Kala
12022;Alka Chawla
12023;Manu Rishi Chadha
12024;Arshad Warsi
12025;Salman Shahid
12026;Shreyas Talpade
12027;Celina Jaitly
12028;Vishal Malhotra
12029;Kapil Jhaveri
12030;Shabhir
12031;Deepti Gujral
12032;Yash Tonk
12033;Satish Shah
12034;Neelima Azim
12035;Anupama Kumar
12036;Tarun Arora
12037;Dara Singh
12038;Kamal Tiwari
12039;Kiran Juneja
12040;Saumya Tandon
12041;Dipti Bhatnagar
12042;Dalip Tahil
12043;Abhay Deol
12044;Gul Panag
12045;Sarika
12046;Yana Gupta
12047;Jogi
12048;Mallika Sherawat
12049;Feroz Khan
12050;Kelly Overton
12051;Jonathan Scarfe
12052;Christopher Heyerdahl
12053;Paul Johansson
12054;Tim Guinee
12055;Kristen Bell
12056;Ted Danson
12057;William Jackson Harper
12058;Chirag Malhotra
12059;Pranay Pachauri
12060;Kaamya Sharma
12061;Riya Kothari
12062;Aditya Jain
12063;Shiva Dawar
12064;Sanya Arora
12065;Tarana Marwah
12066;Raunaq Chopra
12067;Vedabrata Rao
12068;Belçim Bilgin
12069;Okan Yalabık
12070;Bora Akkaş
12071;Sabina Ajrula
12072;Allen Maldonado
12073;Jearnest Corchado
12074;Matthew Josten
12075;Justin Lee
12076;Aja Evans
12077;Jung Yu-mi
12078;Nasty C
12079;Evangeline Lilly
12080;Hope Davis
12081;Olga Fonda
12082;Roy Choi
12083;Millie Bobby Brown
12084;Henry Cavill
12085;Sam Claflin
12086;Helena Bonham Carter
12087;Louis Partridge
12088;Susan Wokoma
12089;Frances de la Tour
12090;Fiona Shaw
12091;Kenjiro Yamashita
12092;Kanta Sato
12093;Taiki Sato
12094;Masayasu Yagi
12095;Kousei Amano
12096;Miu Arai
12097;Yuko Fueki
12098;Ryo Matsuda
12099;Masaru Mizuno
12100;Eri Murakawa
12101;Katsuya Kobayashi
12102;Takanori Iwata
12103;Akira
12104;Hiroomi Tosaka
12105;Takahiro
12106;Yuki Yamada
12107;Masataka Kubota
12108;Kento Hayashi
12109;Keiji Kuroki
12110;Goki Maeda
12111;Elly
12112;Kenchi Tachibana
12113;Tatsuya Nakamura
12114;Arata Iura
12115;Kyoko Koizumi
12116;Aoi Nakamura
12117;Naoto
12118;Nobuyuki Suzuki
12119;Mandy Sekiguchi
12120;Reo Sano
12121;Masahiko Tsugawa
12122;Koichi Iwaki
12123;Goro Kishitani
12124;Takumi Saitoh
12125;Miyu Yoshimoto
12126;Ken Ishiguro
12127;Naoko Iijima
12128;Noemi Nakai
12129;Kazuma Kawamura
12130;Jun Shison
12131;Hokuto Yoshino
12132;Ryuji Sato
12133;Fuju Kamio
12134;Jin Shirasu
12135;Yuta Nakatsuka
12136;Hayato Komori
12137;Akihisa Shiono
12138;Yo Aoi
12139;Shin Koyanagi
12140;Atsushi Arai
12141;Ryotaro Sakaguchi
12142;Karim Abdel Aziz
12143;Nelly Karim
12144;Shereen Reda
12145;Khaled El Sawy
12146;Eyad Nassar
12147;Tara Emad
12148;Amgad Elsharqawy
12149;Gippy Grewal
12150;Gurpreet Guggi
12151;B.N. Sharma
12152;Karamjit Anmol
12153;Rana Jung Bahadur
12154;Soham Chakraborty
12155;Bidya Sinha Mim
12156;Ashish Vidyarthi
12157;Rajatabha Dutta
12158;Rudranil Ghosh
12159;Suvela Sharma
12160;Surabhi Pandey
12161;Jimmy Shergill
12162;Soha Ali Khan
12163;Mahie Gill
12164;Deep Raj Rana
12165;Rajiv Gupta
12166;Rajesh Khera
12167;Mugdha Godse
12168;Lisa Haydon
12169;Ram Kapoor
12170;Jeet
12171;Abir Chatterjee
12172;Priyanka Sarkar
12173;Shradha Das
12174;Shantilal Mukherjee
12175;Barun Chanda
12176;Deb Ranajan Nag
12177;Bhumi Pednekar
12178;Karan Kundra
12179;Kalp Shah
12180;Hearty Singh
12181;Kubbra Sait
12182;Judy Davis
12183;Sharon Stone
12184;Cynthia Nixon
12185;Megan Boone
12186;Diego Klattenhoff
12187;Ryan Eggold
12188;Amir Arison
12189;Hisham Tawfiq
12190;Mozhan Marnò
12191;Andovi da Lopez
12192;Jovial da Lopez
12193;Chandra Liow
12194;Tommy Limmm
12195;Susan Sameh
12196;Widika Sidmore
12197;Karina Salim
12198;Nayantara
12199;Vaibhav Reddy
12200;Pasupathy
12201;Thagubothu Ramesh
12202;Vinay Varma
12203;Dheer Charan Srivastav
12204;D. Narsingh Rao
12205;Cristina Vee
12206;Yuko Sanpei
12207;Suzuko Mimori
12208;Takayuki Sugo
12209;Maître Gims
12210;Lizzie Waterworth-Santo
12211;Emma Tate
12212;Sue Elliot Nicholls
12213;Tamsin Heatley
12214;Wayne Forester
12215;Aidan Cook
12216;Philip Pope
12217;Obinna Nwachukwu
12218;Dennis Lindsey
12219;Taline Stewart
12220;Derron Scott
12221;Jamal Graham
12222;JaCari Dye
12223;Julian Selman
12224;Melody Tally
12225;Ramon Thompson
12226;Hasinatu Camara
12227;Anke Engelke
12228;Thorsten Merten
12229;Nina Gummich
12230;Johannes Zeiler
12231;Juri Winkler
12232;Gudrun Ritter
12233;Aaron Hilmer
12234;Claudia Geisler-Bading
12235;Benedetta Porcaroli
12236;Alice Pagani
12237;Riccardo Mandolini
12238;Chabeli Sastre Gonzalez
12239;Brando Pacitto
12240;Lorenzo Zurzolo
12241;Claudia Pandolfi
12242;Galatea Ranzi
12243;Katherine Kelly
12244;Lee Ingleby
12245;Mark Stanley
12246;Rochenda Sandall
12247;Shubham Saraf
12248;Hayley Atwell
12249;Youssef Kerkour
12250;Clare-Hope Ashitey
12251;Isabella Laughland
12252;Jason Leong
12253;Andrzej Konopka
12254;Helena Sujecka
12255;Piotr Trojan
12256;Michał Czernecki
12257;Mariusz Ostrowski
12258;Robert Gulaczyk
12259;Mirosław Kropielnicki
12260;Helena Englert
12261;Magdalena Źak
12262;Bill Skarsgård
12263;Riley Keough
12264;Eliza Scanlen
12265;Déborah François
12266;María Rodríguez Soto
12267;Celso Bugallo
12268;Raúl Jiménez
12269;Alice Bocchi
12270;Martín Bacigalupo
12271;Richard Madden
12272;Charlotte Le Bon
12273;Kelly Reilly
12274;José Garcia
12275;Arieh Worthalter
12276;Mohamed Makhtoumi
12277;Théo Costa-Marini
12278;Jérôme Gaspard
12279;Bryony Hannah
12280;Helen George
12281;Jenny Agutter
12282;Pam Ferris
12283;Laura Main
12284;Judy Parfitt
12285;Cliff Parisi
12286;Stephen McGann
12287;Ben Caplan
12288;Miranda Hart
12289;Jessica Raine
12290;Max Macmillan
12291;Victoria Yeates
12292;Jack Ashton
12293;Emerald Fennell
12294;Linda Bassett
12295;Judy Marte
12296;Altagracia Guzman
12297;Silvestre Rasuk
12298;Krystal Rodriguez
12299;Kevin Rivera
12300;Wilfree Vasquez
12301;Donna Maldonado
12302;Katy Perry
12303;Christina Ricci
12304;Jonathan Winters
12305;J.B. Smoove
12306;Ryan Kiera Armstrong
12307;Summer Fontana
12308;Tait Blum
12309;Jon Gries
12310;Jonathan Lajoie
12311;Chloe Webb
12312;Seyi Shay
12313;Vector
12314;Uche Jumbo
12315;Saidi Balogun
12316;Greta Jameson
12317;Ralf Jameson
12318;Clementine Laikin
12319;Felix Laikin
12320;Natalia Coronado
12321;Silvia Navarro
12322;Roberto Quijano
12323;Victoria Viera
12324;Arantxa Servín
12325;Aleyda Gallardo
12326;Joaquín Emanuel
12327;Abril Michel
12328;Omar Fierro
12329;Patricia Reyes Spíndola
12330;Rodrigo Murray
12331;Luis Arrieta
12332;Alberto Guerra
12333;David Fridman
12334;Martha Claudia Moreno
12335;Ela Velden
12336;Gonzalo García Vivanco
12337;Mauricio Argüelles
12338;César Rodríguez
12339;Jonathan Cohen
12340;Gérard Darmon
12341;Julia Piaton
12342;Olivier Rosemberg
12343;Ali Marhyar
12344;Lina El Arabi
12345;Louise Coldefy
12346;Enrico Macias
12347;Valérie Damidot
12348;Tracee Ellis Ross
12349;Golden Brooks
12350;Persia White
12351;Jill Marie Jones
12352;Reginald C. Hayes
12353;Cate Blanchett
12354;Craig Ferguson
12355;America Ferrera
12356;Kristen Wiig
12357;Kit Harington
12358;Patrick Roche
12359;Felix Auer
12360;Jeff Burrell
12361;Harvey Friedman
12362;Marty Sander
12363;Ian Odle
12364;Bryan Larkin
12365;Olivia Molina
12366;Eleonora Wexler
12367;Abel Folk
12368;Ángela Molina
12369;Manu Fullola
12370;Daniel Ibáñez
12371;Laura Quirós
12372;Nicolás Illoro
12373;Belén Écija
12374;Yaima Ramos
12375;Katherine Ryan
12376;Rory Keenan
12377;Katy Byrne
12378;Doon Mackichan
12379;Steen Raskopoulos
12380;Michelle de Swarte
12381;Sophie Fletcher
12382;Wonho Chung
12383;Sumeet Raghvan
12384;Iravati Harshe
12385;Aashish Kulkarni
12386;Savita Malpekar
12387;Subodh Bhave
12388;Vaidehi Parshurami
12389;Nandita Patkar
12390;Prasad Oak
12391;Anand Ingale
12392;Suhas Palshikar
12393;Vijay Kenkre
12394;Shubhangi Damle
12395;Sunil Barve
12396;Ashwini Giri
12397;Rajan Bhise
12398;Nina Kulkarni
12399;Hrishikesh Joshi
12400;Bhalchandra Kadam
12401;Priyadarshan Jadhav
12402;Deepti Lele
12403;Manoj Kolhatkar
12404;Maithili Patwardhan
12405;Kahaan
12406;Kuldeep Sodha
12407;Merle Dandridge
12408;Kim Hawthorne
12409;Desiree Ross
12410;Lamman Rucker
12411;Tye White
12412;Deborah Joy Winans
12413;Madison Reyes
12414;Owen Patrick Joyner
12415;Jadah Marie
12416;Sacha Carlson
12417;Savannah Lee May
12418;Carlos Ponce
12419;Sonny Bustamante
12420;Shubhankar Tawde
12421;Shashank Shende
12422;Bharati Patil
12423;Milind Pathak
12424;Umesh Jagtap
12425;Shantanu Gangane
12426;Vitthal Kale
12427;Mahesh Bhosale
12428;Şahin Irmak
12429;Gonca Vuslateri
12430;Duygu Yetiş
12431;Bilge Şen
12432;Nilgün Belgün
12433;Hakan Akın
12434;Parna Pethe
12435;Chetan Chitnis
12436;Anshuman Joshi
12437;Aashay Kulkarni
12438;Vandana Gupte
12439;Girish Oak
12440;Sonalee Kulkarni
12441;Jitendra Joshi
12442;Aniket Vishwasrao
12443;Hemant Dhome
12444;Sandeep Pathak
12445;Siddharth Menon
12446;Akshay Tanksale
12447;Vaibhav Mangale
12448;Christian Loho
12449;Fernando Surya
12450;Stella Cornelia
12451;Yui Takano
12452;Safira Ratu
12453;Faris Fadjar Munggaran
12454;Adhitya Alkatiri
12455;Youssef El Sherif
12456;Dina El-Sherbiny
12457;Ahmad Rizq
12458;Bayyumi Fuad
12459;Khaled Kamal
12460;Mahmoud El-Bazzawy
12461;Robbie Amell
12462;Hana Mae Lee
12463;Ken Marino
12464;Chris Wylde
12465;Carl McDowell
12466;Shweta Tripathi
12467;Nandu Madhav
12468;Biswapati Sarkar
12469;Ritwik Bhaumik
12470;Prabal Panjabi
12471;Hansal Mehta
12472;Fathia Youssouf
12473;Médina El Aidi-Azouni
12474;Esther Gohourou
12475;Ilanah Cami-Goursolas
12476;Myriam Hamma
12477;Maïmouna Gueye
12478;Mbissine Thérèse Diop
12479;Demba Diaw
12480;Mamadou Samaké
12481;Adrián Suar
12482;Soledad Villamil
12483;Gabriela Toscano
12484;Alan Sabbagh
12485;Darío Barassi
12486;Magela Zanotta
12487;Kara Hayward
12488;Vincent Kartheiser
12489;Yoo Ah-in
12490;Park Bo-gum
12491;Park So-dam
12492;Byeon Woo-seok
12493;Ha Hee-ra
12494;Shin Ae-ra
12495;Han Jin-hee
12496;Shin Dong-mi
12497;Lee Chang-hoon
12498;Kwon Soo-hyun
12499;Cho Yu-jung
12500;Park Su-young
12501;Seo Sang-won
12502;Lee Jae-won
12503;Nur Aysan
12504;Ruhi Sarı
12505;Nadir Sarıbacak
12506;Serkan Ercan
12507;Sermet Yeşil
12508;Enes Mazak
12509;Zafer Diper
12510;Sophia Isabella
12511;Jeremy Levy
12512;Jacob Tillman
12513;Ryan Andes
12514;Deanna McGovern
12515;Dick Terhune
12516;Hunter Page-Lochard
12517;Rob Collins
12518;Deborah Mailman
12519;Stef Dawson
12520;Iain Glen
12521;Tasma Walton
12522;Tony Briggs
12523;George Russo
12524;Robert Glenister
12525;Izuka Hoyle
12526;Mark Monero
12527;Tomi May
12528;Eloise Lovell Anderson
12529;Taz Skylar
12530;Nicholas Aaron
12531;Vivian Wu
12532;Mark Ivanir
12533;Talitha Eliana Bateman
12534;Jessie Buckley
12535;David Thewlis
12536;Guy Boyd
12537;Rushil Juglall
12538;Tesarnia Oree
12539;Judith Audu
12540;Ibrahim Jammal
12541;Micheal Ajotubu
12542;Ozzy Agu
12543;Cristabel Goddy
12544;Gloria Sevilla
12545;Noel Trinidad
12546;Adam Chan
12547;Pepe Herrera
12548;Jerald Napoles
12549;Afonso Padilha
12550;Olga Lydia
12551;Joko Anwar
12552;Nathania Angela Widjaja
12553;Sendy Febrina
12554;Suhartini
12555;Atie Krisnawati
12556;Ratnawati Sutandar
12557;Ninik Winarni Utomo
12558;Caitlin Howden
12559;Sebastian Billingsley-Rodriguez
12560;Sean Amsing
12561;Lisa Durupt
12562;Alvin Sanders
12563;Jed Rees
12564;Kandyse McClure
12565;Adam Pålsson
12566;Richard Dillane
12567;Leanne Best
12568;Ellise Chappell
12569;Cornelia Gröschel
12570;Tim Oliver Schultz
12571;Nina Kunzendorf
12572;Finnlay Berger
12573;Gisa Flake
12574;Ralph Herforth
12575;Thelma Buabeng
12576;Jake T. Austin
12577;Eric Edelstein
12578;Son Tung M-TP
12579;Anya Chalotra
12580;Lauren Schmidt Hissrich
12581;Mimi Ndiweni
12582;MyAnna Buring
12583;Joey Batey
12584;Adam Levy
12585;Jodhi May
12586;Jeffrey Thomas
12587;Arci Muñoz
12588;Cacai Bautista
12589;Ricci Chan
12590;Tirso Cruz III
12591;Matt Evans
12592;Ahron Villena
12593;Victor Silayan
12594;TJ Trinidad
12595;Ritesh Rajan
12596;Dave Fennoy
12597;Stephanie Sheh
12598;Cristina Milizia
12599;Desirae Whitfield
12600;Emma Galvin
12601;Angelo Restaino
12602;Eamon Brennan
12603;Ogie Banks
12604;Eri Kitamura
12605;Naomi Shindo
12606;Marley Dias
12607;Sidse Babett Knudsen
12608;Birgitte Hjort Sørensen
12609;Emil Poulsen
12610;Freja Riemann
12611;Søren Malling
12612;Thomas Levin
12613;Benedikte Hansen
12614;Mikael Birkkjær
12615;Anders Juul
12616;Lisbeth Wulff
12617;Kasper Lange
12618;Lars Knutzon
12619;Søren Spanning
12620;Christoph Bastrup
12621;Morten Kirkskov
12622;Bjarne Henriksen
12623;Peter Mygind
12624;Ole Thestrup
12625;Iben Dorner
12626;Dar Salim
12627;Jens Albinus
12628;Christian Tafdrup
12629;Julie Agnete Vang
12630;Kristian Halken
12631;Ricard Lawrence
12632;Marie Askehave
12633;Rikke Lylloff
12634;Anne Sofie Espersen
12635;Mana Ashida
12636;Hiiro Ishibashi
12637;Seishu Uragami
12638;Win Morisaki
12639;Goro Inagaki
12640;Toru Watanabe
12641;Min Tanaka
12642;Sumiko Fuji
12643;Yo Taichi
12644;Ayaka Nanase
12645;Yukitoshi Kikuchi
12646;Takahiro Mizushima
12647;Mitsuru Miyamoto
12648;Nobunaga Shimazaki
12649;Rie Takahashi
12650;Madoka Yonezawa
12651;Jamel Debbouze
12652;Catherine Benguigui
12653;Sophie Mounicot
12654;Jean-Luc Bideau
12655;Monique Hore
12656;Sophia Morrison
12657;Peter McAllum
12658;Nicole Shostak
12659;Jamie Croft
